PRODUCT_SERIES	PRODUCT_CATEGORY	INSURANCE_PLAN	NAME	ACTIVATION_DATE	warrenty_years	INSURANCE_YEARS	SOLD_DATE	PRODUICT_SOLD	PRODUCT_PRICE	INSURANCE_PRICE	ACTIVATED	REPAIRS	Repair_cost
985	2	1	Sample Product	2000-1-1	7	13	2000-1-1	1272	2859.0	3430.7999999999997	0	9	5718.0	
985	1	3	Sample Product	2000-1-1	10	16	2000-1-1	1774	4557.0	5468.4	0	1	9114.0	
986	0	0	Sample Product	2000-1-1	4	10	2000-1-1	288	4452.0	5342.4	1	9	8904.0	
986	3	1	Sample Product	2000-1-1	8	14	2000-1-1	597	2871.0	3445.2	0	5	5742.0	
 
 
987	2	1	Sample Product	2000-1-1	16	22	2000-1-1	1059	83.0	99.6	1	9	166.0	
987	1	2	Sample Product	2000-1-1	10	16	2000-1-1	1092	2808.0	3369.6	0	9	5616.0	
987	3	1	Sample Product	2000-1-1	2	8	2000-1-1	1257	4670.0	5604.0	0	9	9340.0	
987	0	2	Sample Product	2000-1-1	18	24	2000-1-1	1798	3291.0	3949.2	1	5	6582.0	
988	2	1	Sample Product	2000-1-1	15	21	2000-1-1	1333	2023.0	2427.6	1	2	4046.0	
988	2	2	Sample Product	2000-1-1	15	21	2000-1-1	447	3960.0	4752.0	0	4	7920.0	
988	0	0	Sample Product	2000-1-1	19	25	2000-1-1	1969	4440.0	5328.0	0	7	8880.0	
 
989	3	2	Sample Product	2000-1-1	15	21	2000-1-1	10	806.0	967.1999999999999	1	4	1612.0	
989	3	1	Sample Product	2000-1-1	20	26	2000-1-1	1326	3130.0	3756.0	1	3	6260.0	
989	3	2	Sample Product	2000-1-1	10	16	2000-1-1	1769	3966.0	4759.2	0	9	7932.0	
989	2	1	Sample Product	2000-1-1	13	19	2000-1-1	373	3515.0	4218.0	0	3	7030.0	
990	1	2	Sample Product	2000-1-1	4	10	2000-1-1	221	1165.0	1398.0	1	6	2330.0	
 
 
990	2	1	Sample Product	2000-1-1	12	18	2000-1-1	1561	4749.0	5698.8	0	4	9498.0	
 
991	0	2	Sample Product	2000-1-1	1	7	2000-1-1	478	1864.0	2236.7999999999997	0	7	3728.0	
991	0	1	Sample Product	2000-1-1	16	22	2000-1-1	77	400.0	480.0	1	4	800.0	
991	3	3	Sample Product	2000-1-1	7	13	2000-1-1	939	4897.0	5876.4	1	1	9794.0	
992	2	2	Sample Product	2000-1-1	5	11	2000-1-1	806	4607.0	5528.4	1	3	9214.0	
992	1	1	Sample Product	2000-1-1	10	16	2000-1-1	1081	4005.0	4806.0	0	3	8010.0	
992	1	1	Sample Product	2000-1-1	13	19	2000-1-1	277	4055.0	4866.0	0	8	8110.0	
992	2	2	Sample Product	2000-1-1	13	19	2000-1-1	1065	4822.0	5786.4	0	6	9644.0	
993	2	1	Sample Product	2000-1-1	5	11	2000-1-1	1557	3848.0	4617.599999999999	0	0	7696.0	
993	2	2	Sample Product	2000-1-1	17	23	2000-1-1	561	448.0	537.6	0	4	896.0	
993	0	2	Sample Product	2000-1-1	18	24	2000-1-1	1138	3029.0	3634.7999999999997	0	7	6058.0	
993	1	3	Sample Product	2000-1-1	9	15	2000-1-1	489	1632.0	1958.3999999999999	1	3	3264.0	
994	2	2	Sample Product	2000-1-1	16	22	2000-1-1	397	3658.0	4389.599999999999	1	10	7316.0	
 
994	3	3	Sample Product	2000-1-1	3	9	2000-1-1	31	104.0	124.8	1	5	208.0	
994	1	0	Sample Product	2000-1-1	13	19	2000-1-1	905	4476.0	5371.2	1	5	8952.0	
995	3	0	Sample Product	2000-1-1	13	19	2000-1-1	1684	2170.0	2604.0	0	2	4340.0	
995	1	1	Sample Product	2000-1-1	15	21	2000-1-1	691	736.0	883.1999999999999	1	8	1472.0	
995	1	1	Sample Product	2000-1-1	8	14	2000-1-1	577	3299.0	3958.7999999999997	0	6	6598.0	
995	1	1	Sample Product	2000-1-1	10	16	2000-1-1	63	4801.0	5761.2	0	4	9602.0	
996	0	3	Sample Product	2000-1-1	18	24	2000-1-1	935	557.0	668.4	1	7	1114.0	
996	3	2	Sample Product	2000-1-1	6	12	2000-1-1	1818	65.0	78.0	1	4	130.0	
 
996	1	2	Sample Product	2000-1-1	14	20	2000-1-1	425	1058.0	1269.6	1	6	2116.0	
997	3	0	Sample Product	2000-1-1	14	20	2000-1-1	1375	36.0	43.199999999999996	1	5	72.0	
997	2	2	Sample Product	2000-1-1	16	22	2000-1-1	1313	1961.0	2353.2	1	2	3922.0	
997	1	1	Sample Product	2000-1-1	4	10	2000-1-1	1431	2503.0	3003.6	1	0	5006.0	
997	1	1	Sample Product	2000-1-1	3	9	2000-1-1	277	4313.0	5175.599999999999	0	2	8626.0	
 
998	1	3	Sample Product	2000-1-1	16	22	2000-1-1	504	1195.0	1434.0	0	5	2390.0	
998	0	1	Sample Product	2000-1-1	3	9	2000-1-1	378	3473.0	4167.599999999999	0	6	6946.0	
 
999	3	1	Sample Product	2000-1-1	9	15	2000-1-1	1538	3199.0	3838.7999999999997	1	6	6398.0	
999	3	1	Sample Product	2000-1-1	19	25	2000-1-1	1120	1247.0	1496.3999999999999	0	3	2494.0	
 
999	2	0	Sample Product	2000-1-1	19	25	2000-1-1	1250	4439.0	5326.8	0	5	8878.0	
1000	3	1	Sample Product	2000-1-1	7	13	2000-1-1	1117	511.0	613.1999999999999	0	9	1022.0	
1000	2	3	Sample Product	2000-1-1	8	14	2000-1-1	1484	1172.0	1406.3999999999999	1	1	2344.0	
1000	1	0	Sample Product	2000-1-1	12	18	2000-1-1	1304	4722.0	5666.4	1	4	9444.0	
1000	3	1	Sample Product	2000-1-1	18	24	2000-1-1	1067	884.0	1060.8	0	4	1768.0	
1001	3	0	Sample Product	2000-1-1	17	23	2000-1-1	426	3911.0	4693.2	0	10	7822.0	
 
1001	0	2	Sample Product	2000-1-1	2	8	2000-1-1	820	3542.0	4250.4	0	8	7084.0	
1001	2	0	Sample Product	2000-1-1	16	22	2000-1-1	566	1091.0	1309.2	0	4	2182.0	
1002	3	1	Sample Product	2000-1-1	20	26	2000-1-1	239	1313.0	1575.6	1	4	2626.0	
 
1002	3	1	Sample Product	2000-1-1	19	25	2000-1-1	981	1402.0	1682.3999999999999	1	1	2804.0	
1002	0	0	Sample Product	2000-1-1	0	6	2000-1-1	1658	1304.0	1564.8	0	2	2608.0	
1003	4	0	Sample Product	2000-1-1	9	15	2000-1-1	1442	2571.0	3085.2	0	9	5142.0	
 
 
1003	2	1	Sample Product	2000-1-1	13	19	2000-1-1	1385	886.0	1063.2	1	2	1772.0	
1004	2	1	Sample Product	2000-1-1	10	16	2000-1-1	180	3283.0	3939.6	0	9	6566.0	
1004	1	2	Sample Product	2000-1-1	1	7	2000-1-1	1330	4000.0	4800.0	1	8	8000.0	
1004	2	2	Sample Product	2000-1-1	1	7	2000-1-1	1875	3873.0	4647.599999999999	1	7	7746.0	
1004	2	2	Sample Product	2000-1-1	9	15	2000-1-1	467	4462.0	5354.4	0	1	8924.0	
 
 
 
 
1006	3	2	Sample Product	2000-1-1	16	22	2000-1-1	1278	133.0	159.6	0	5	266.0	
 
1006	1	0	Sample Product	2000-1-1	14	20	2000-1-1	618	3236.0	3883.2	1	4	6472.0	
1006	2	2	Sample Product	2000-1-1	14	20	2000-1-1	1128	2191.0	2629.2	0	6	4382.0	
1007	1	2	Sample Product	2000-1-1	5	11	2000-1-1	434	3003.0	3603.6	1	8	6006.0	
1007	3	1	Sample Product	2000-1-1	11	17	2000-1-1	1458	2274.0	2728.7999999999997	0	0	4548.0	
1007	1	0	Sample Product	2000-1-1	10	16	2000-1-1	979	3720.0	4464.0	1	8	7440.0	
1007	1	1	Sample Product	2000-1-1	12	18	2000-1-1	1180	3466.0	4159.2	1	5	6932.0	
1008	1	1	Sample Product	2000-1-1	18	24	2000-1-1	427	2887.0	3464.4	0	9	5774.0	
1008	2	1	Sample Product	2000-1-1	15	21	2000-1-1	1118	773.0	927.5999999999999	0	7	1546.0	
1008	1	1	Sample Product	2000-1-1	0	6	2000-1-1	447	2427.0	2912.4	0	1	4854.0	
1008	2	1	Sample Product	2000-1-1	7	13	2000-1-1	156	2622.0	3146.4	0	6	5244.0	
1009	4	2	Sample Product	2000-1-1	18	24	2000-1-1	400	4466.0	5359.2	0	1	8932.0	
1009	3	1	Sample Product	2000-1-1	20	26	2000-1-1	529	83.0	99.6	1	10	166.0	
1009	2	0	Sample Product	2000-1-1	4	10	2000-1-1	1127	3863.0	4635.599999999999	1	10	7726.0	
1009	1	1	Sample Product	2000-1-1	18	24	2000-1-1	1757	4687.0	5624.4	1	4	9374.0	
 
1010	1	2	Sample Product	2000-1-1	19	25	2000-1-1	1105	3151.0	3781.2	1	2	6302.0	
1010	4	0	Sample Product	2000-1-1	10	16	2000-1-1	266	4062.0	4874.4	1	9	8124.0	
1010	4	2	Sample Product	2000-1-1	9	15	2000-1-1	1292	9.0	10.799999999999999	0	1	18.0	
1011	1	1	Sample Product	2000-1-1	3	9	2000-1-1	592	4594.0	5512.8	1	2	9188.0	
1011	2	3	Sample Product	2000-1-1	19	25	2000-1-1	1574	3633.0	4359.599999999999	1	2	7266.0	
1011	2	0	Sample Product	2000-1-1	6	12	2000-1-1	279	4658.0	5589.599999999999	0	1	9316.0	
1011	2	1	Sample Product	2000-1-1	7	13	2000-1-1	817	244.0	292.8	1	10	488.0	
1012	1	0	Sample Product	2000-1-1	5	11	2000-1-1	672	3529.0	4234.8	1	5	7058.0	
1012	3	2	Sample Product	2000-1-1	17	23	2000-1-1	1401	1777.0	2132.4	0	7	3554.0	
 
1012	0	3	Sample Product	2000-1-1	13	19	2000-1-1	1665	3230.0	3876.0	1	3	6460.0	
 
 
1013	2	1	Sample Product	2000-1-1	15	21	2000-1-1	842	261.0	313.2	0	6	522.0	
 
1014	0	3	Sample Product	2000-1-1	15	21	2000-1-1	1539	1623.0	1947.6	1	4	3246.0	
1014	4	3	Sample Product	2000-1-1	8	14	2000-1-1	929	4749.0	5698.8	1	4	9498.0	
1014	3	2	Sample Product	2000-1-1	2	8	2000-1-1	527	1714.0	2056.7999999999997	1	2	3428.0	
 
1015	3	0	Sample Product	2000-1-1	3	9	2000-1-1	1568	2681.0	3217.2	0	6	5362.0	
1015	1	1	Sample Product	2000-1-1	14	20	2000-1-1	147	3307.0	3968.3999999999996	0	2	6614.0	
1015	0	1	Sample Product	2000-1-1	5	11	2000-1-1	476	443.0	531.6	0	3	886.0	
1015	4	1	Sample Product	2000-1-1	16	22	2000-1-1	1724	365.0	438.0	0	5	730.0	
1016	0	0	Sample Product	2000-1-1	16	22	2000-1-1	231	2316.0	2779.2	1	10	4632.0	
1016	1	2	Sample Product	2000-1-1	15	21	2000-1-1	215	2483.0	2979.6	0	8	4966.0	
1016	1	0	Sample Product	2000-1-1	14	20	2000-1-1	81	3183.0	3819.6	1	6	6366.0	
1016	4	0	Sample Product	2000-1-1	16	22	2000-1-1	279	1592.0	1910.3999999999999	0	4	3184.0	
1017	3	0	Sample Product	2000-1-1	19	25	2000-1-1	907	267.0	320.4	0	7	534.0	
1017	3	2	Sample Product	2000-1-1	5	11	2000-1-1	577	1212.0	1454.3999999999999	0	4	2424.0	
1017	2	1	Sample Product	2000-1-1	5	11	2000-1-1	1934	1852.0	2222.4	1	2	3704.0	
1017	2	2	Sample Product	2000-1-1	5	11	2000-1-1	1414	4805.0	5766.0	0	6	9610.0	
1018	3	1	Sample Product	2000-1-1	16	22	2000-1-1	1726	830.0	996.0	1	1	1660.0	
1018	1	1	Sample Product	2000-1-1	2	8	2000-1-1	1544	3419.0	4102.8	1	4	6838.0	
 
1018	2	2	Sample Product	2000-1-1	14	20	2000-1-1	1589	740.0	888.0	0	3	1480.0	
1019	3	2	Sample Product	2000-1-1	6	12	2000-1-1	1011	1185.0	1422.0	0	6	2370.0	
1019	2	1	Sample Product	2000-1-1	4	10	2000-1-1	202	3652.0	4382.4	0	6	7304.0	
1019	4	0	Sample Product	2000-1-1	10	16	2000-1-1	1042	545.0	654.0	1	3	1090.0	
 
1020	2	1	Sample Product	2000-1-1	2	8	2000-1-1	937	1383.0	1659.6	0	4	2766.0	
1020	1	2	Sample Product	2000-1-1	2	8	2000-1-1	1159	4057.0	4868.4	0	1	8114.0	
1020	1	0	Sample Product	2000-1-1	11	17	2000-1-1	27	3924.0	4708.8	0	8	7848.0	
1020	0	1	Sample Product	2000-1-1	19	25	2000-1-1	1633	1611.0	1933.1999999999998	1	5	3222.0	
1021	3	1	Sample Product	2000-1-1	1	7	2000-1-1	1324	3729.0	4474.8	1	5	7458.0	
 
1021	3	3	Sample Product	2000-1-1	8	14	2000-1-1	235	659.0	790.8	1	5	1318.0	
1021	1	1	Sample Product	2000-1-1	2	8	2000-1-1	1070	1267.0	1520.3999999999999	0	5	2534.0	
1022	1	1	Sample Product	2000-1-1	14	20	2000-1-1	1394	558.0	669.6	0	1	1116.0	
 
1022	2	3	Sample Product	2000-1-1	15	21	2000-1-1	1323	4401.0	5281.2	1	7	8802.0	
1022	2	1	Sample Product	2000-1-1	4	10	2000-1-1	786	3610.0	4332.0	0	1	7220.0	
1023	3	1	Sample Product	2000-1-1	12	18	2000-1-1	1488	1000.0	1200.0	1	0	2000.0	
1023	3	1	Sample Product	2000-1-1	8	14	2000-1-1	432	4875.0	5850.0	1	6	9750.0	
1023	2	1	Sample Product	2000-1-1	13	19	2000-1-1	1467	2953.0	3543.6	1	8	5906.0	
1023	3	2	Sample Product	2000-1-1	10	16	2000-1-1	374	3170.0	3804.0	1	7	6340.0	
1024	3	2	Sample Product	2000-1-1	9	15	2000-1-1	8	1133.0	1359.6	1	3	2266.0	
1024	3	1	Sample Product	2000-1-1	6	12	2000-1-1	226	3611.0	4333.2	0	6	7222.0	
 
1024	3	1	Sample Product	2000-1-1	15	21	2000-1-1	1200	978.0	1173.6	0	1	1956.0	
1025	2	1	Sample Product	2000-1-1	7	13	2000-1-1	1155	1395.0	1674.0	0	7	2790.0	
1025	3	3	Sample Product	2000-1-1	4	10	2000-1-1	909	2430.0	2916.0	1	10	4860.0	
 
 
1026	1	3	Sample Product	2000-1-1	20	26	2000-1-1	1387	1854.0	2224.7999999999997	1	6	3708.0	
1026	2	1	Sample Product	2000-1-1	7	13	2000-1-1	1234	2934.0	3520.7999999999997	0	10	5868.0	
1026	2	2	Sample Product	2000-1-1	0	6	2000-1-1	1841	2346.0	2815.2	1	4	4692.0	
 
 
 
1027	4	2	Sample Product	2000-1-1	9	15	2000-1-1	1881	630.0	756.0	0	3	1260.0	
 
 
1028	3	0	Sample Product	2000-1-1	1	7	2000-1-1	1107	432.0	518.4	0	7	864.0	
1028	1	2	Sample Product	2000-1-1	13	19	2000-1-1	1832	1435.0	1722.0	0	1	2870.0	
1028	3	2	Sample Product	2000-1-1	7	13	2000-1-1	968	4181.0	5017.2	0	10	8362.0	
 
1029	1	1	Sample Product	2000-1-1	1	7	2000-1-1	925	4075.0	4890.0	1	7	8150.0	
1029	2	2	Sample Product	2000-1-1	17	23	2000-1-1	1375	1747.0	2096.4	0	6	3494.0	
 
1030	3	3	Sample Product	2000-1-1	18	24	2000-1-1	1621	4760.0	5712.0	1	10	9520.0	
 
1030	3	1	Sample Product	2000-1-1	20	26	2000-1-1	534	1572.0	1886.3999999999999	1	1	3144.0	
 
1031	3	2	Sample Product	2000-1-1	16	22	2000-1-1	1738	1784.0	2140.7999999999997	1	4	3568.0	
 
1031	1	3	Sample Product	2000-1-1	5	11	2000-1-1	1095	2362.0	2834.4	1	10	4724.0	
1031	2	2	Sample Product	2000-1-1	20	26	2000-1-1	783	1399.0	1678.8	0	5	2798.0	
1032	4	3	Sample Product	2000-1-1	8	14	2000-1-1	420	2699.0	3238.7999999999997	0	8	5398.0	
1032	4	0	Sample Product	2000-1-1	1	7	2000-1-1	823	4308.0	5169.599999999999	0	4	8616.0	
1032	3	0	Sample Product	2000-1-1	16	22	2000-1-1	871	2336.0	2803.2	0	8	4672.0	
 
1033	1	2	Sample Product	2000-1-1	6	12	2000-1-1	1573	3519.0	4222.8	0	2	7038.0	
1033	2	1	Sample Product	2000-1-1	12	18	2000-1-1	1627	4625.0	5550.0	0	5	9250.0	
1033	3	3	Sample Product	2000-1-1	4	10	2000-1-1	964	2488.0	2985.6	0	2	4976.0	
 
1034	0	1	Sample Product	2000-1-1	2	8	2000-1-1	219	515.0	618.0	1	5	1030.0	
1034	2	0	Sample Product	2000-1-1	7	13	2000-1-1	940	896.0	1075.2	0	4	1792.0	
1034	2	2	Sample Product	2000-1-1	19	25	2000-1-1	622	3991.0	4789.2	1	5	7982.0	
 
 
1035	4	1	Sample Product	2000-1-1	19	25	2000-1-1	1167	4625.0	5550.0	0	2	9250.0	
1035	0	0	Sample Product	2000-1-1	1	7	2000-1-1	999	4173.0	5007.599999999999	0	6	8346.0	
1035	2	0	Sample Product	2000-1-1	17	23	2000-1-1	1136	528.0	633.6	1	8	1056.0	
1036	0	3	Sample Product	2000-1-1	11	17	2000-1-1	755	3741.0	4489.2	0	2	7482.0	
1036	0	3	Sample Product	2000-1-1	8	14	2000-1-1	270	26.0	31.2	0	5	52.0	
1036	1	0	Sample Product	2000-1-1	3	9	2000-1-1	1287	3417.0	4100.4	0	4	6834.0	
1036	2	2	Sample Product	2000-1-1	7	13	2000-1-1	1401	798.0	957.5999999999999	0	5	1596.0	
1037	2	1	Sample Product	2000-1-1	7	13	2000-1-1	590	2376.0	2851.2	0	2	4752.0	
 
1037	2	2	Sample Product	2000-1-1	3	9	2000-1-1	306	1317.0	1580.3999999999999	1	7	2634.0	
1037	1	0	Sample Product	2000-1-1	18	24	2000-1-1	1247	2814.0	3376.7999999999997	0	10	5628.0	
1038	3	0	Sample Product	2000-1-1	19	25	2000-1-1	1323	438.0	525.6	1	10	876.0	
1038	1	0	Sample Product	2000-1-1	20	26	2000-1-1	1986	656.0	787.1999999999999	1	9	1312.0	
1038	2	2	Sample Product	2000-1-1	6	12	2000-1-1	744	4618.0	5541.599999999999	0	5	9236.0	
1038	2	3	Sample Product	2000-1-1	18	24	2000-1-1	1032	4367.0	5240.4	0	4	8734.0	
1039	4	2	Sample Product	2000-1-1	7	13	2000-1-1	106	3152.0	3782.3999999999996	1	2	6304.0	
 
1039	2	3	Sample Product	2000-1-1	4	10	2000-1-1	846	4159.0	4990.8	1	10	8318.0	
1039	2	2	Sample Product	2000-1-1	7	13	2000-1-1	409	1640.0	1968.0	0	7	3280.0	
1040	0	0	Sample Product	2000-1-1	12	18	2000-1-1	902	690.0	828.0	0	7	1380.0	
 
1040	2	2	Sample Product	2000-1-1	15	21	2000-1-1	1662	3685.0	4422.0	0	4	7370.0	
1040	3	2	Sample Product	2000-1-1	3	9	2000-1-1	1906	948.0	1137.6	0	0	1896.0	
1041	2	0	Sample Product	2000-1-1	3	9	2000-1-1	711	3397.0	4076.3999999999996	1	5	6794.0	
1041	3	2	Sample Product	2000-1-1	6	12	2000-1-1	922	3477.0	4172.4	0	5	6954.0	
1041	2	0	Sample Product	2000-1-1	4	10	2000-1-1	1948	866.0	1039.2	0	6	1732.0	
 
1042	4	2	Sample Product	2000-1-1	14	20	2000-1-1	435	2855.0	3426.0	1	9	5710.0	
1042	2	3	Sample Product	2000-1-1	1	7	2000-1-1	1645	3538.0	4245.599999999999	0	7	7076.0	
 
1042	1	2	Sample Product	2000-1-1	19	25	2000-1-1	1222	2243.0	2691.6	1	2	4486.0	
1043	3	1	Sample Product	2000-1-1	1	7	2000-1-1	82	3494.0	4192.8	1	9	6988.0	
1043	3	2	Sample Product	2000-1-1	13	19	2000-1-1	1246	4546.0	5455.2	0	8	9092.0	
1043	1	2	Sample Product	2000-1-1	6	12	2000-1-1	620	2488.0	2985.6	0	6	4976.0	
1043	3	3	Sample Product	2000-1-1	14	20	2000-1-1	661	2936.0	3523.2	0	10	5872.0	
1044	1	1	Sample Product	2000-1-1	0	6	2000-1-1	1604	4225.0	5070.0	0	6	8450.0	
1044	4	3	Sample Product	2000-1-1	18	24	2000-1-1	1490	281.0	337.2	1	7	562.0	
 
1044	1	1	Sample Product	2000-1-1	5	11	2000-1-1	594	2871.0	3445.2	0	9	5742.0	
1045	0	0	Sample Product	2000-1-1	2	8	2000-1-1	1326	2469.0	2962.7999999999997	1	6	4938.0	
1045	0	3	Sample Product	2000-1-1	18	24	2000-1-1	267	4585.0	5502.0	1	2	9170.0	
1045	3	2	Sample Product	2000-1-1	1	7	2000-1-1	574	2981.0	3577.2	0	5	5962.0	
 
1046	3	1	Sample Product	2000-1-1	18	24	2000-1-1	1912	1282.0	1538.3999999999999	0	2	2564.0	
 
1046	3	2	Sample Product	2000-1-1	15	21	2000-1-1	332	2079.0	2494.7999999999997	1	4	4158.0	
 
1047	0	3	Sample Product	2000-1-1	11	17	2000-1-1	95	1779.0	2134.7999999999997	0	0	3558.0	
1047	2	1	Sample Product	2000-1-1	10	16	2000-1-1	1632	972.0	1166.3999999999999	0	4	1944.0	
 
1047	4	1	Sample Product	2000-1-1	9	15	2000-1-1	1673	4948.0	5937.599999999999	0	3	9896.0	
1048	2	1	Sample Product	2000-1-1	11	17	2000-1-1	354	2932.0	3518.4	0	1	5864.0	
 
1048	2	3	Sample Product	2000-1-1	17	23	2000-1-1	38	2069.0	2482.7999999999997	1	8	4138.0	
1048	1	1	Sample Product	2000-1-1	5	11	2000-1-1	946	3633.0	4359.599999999999	0	1	7266.0	
1049	2	1	Sample Product	2000-1-1	2	8	2000-1-1	662	2206.0	2647.2	1	4	4412.0	
1049	0	3	Sample Product	2000-1-1	14	20	2000-1-1	1702	2517.0	3020.4	1	2	5034.0	
1049	0	3	Sample Product	2000-1-1	12	18	2000-1-1	1889	2696.0	3235.2	0	5	5392.0	
1049	1	1	Sample Product	2000-1-1	8	14	2000-1-1	557	3127.0	3752.3999999999996	0	4	6254.0	
1050	3	2	Sample Product	2000-1-1	9	15	2000-1-1	1550	4005.0	4806.0	0	0	8010.0	
1050	4	1	Sample Product	2000-1-1	16	22	2000-1-1	223	430.0	516.0	0	6	860.0	
1050	1	2	Sample Product	2000-1-1	0	6	2000-1-1	691	1825.0	2190.0	1	2	3650.0	
1050	4	1	Sample Product	2000-1-1	0	6	2000-1-1	1126	1293.0	1551.6	0	1	2586.0	
1051	0	3	Sample Product	2000-1-1	19	25	2000-1-1	444	2392.0	2870.4	0	0	4784.0	
1051	4	1	Sample Product	2000-1-1	9	15	2000-1-1	1413	4147.0	4976.4	0	0	8294.0	
 
1051	3	1	Sample Product	2000-1-1	18	24	2000-1-1	1647	38.0	45.6	0	9	76.0	
1052	2	3	Sample Product	2000-1-1	20	26	2000-1-1	1683	4741.0	5689.2	0	10	9482.0	
1052	2	0	Sample Product	2000-1-1	6	12	2000-1-1	1902	2708.0	3249.6	1	3	5416.0	
1052	0	0	Sample Product	2000-1-1	18	24	2000-1-1	1292	1037.0	1244.3999999999999	1	9	2074.0	
1052	2	2	Sample Product	2000-1-1	19	25	2000-1-1	409	1292.0	1550.3999999999999	0	9	2584.0	
1053	3	1	Sample Product	2000-1-1	12	18	2000-1-1	564	2403.0	2883.6	1	3	4806.0	
 
1053	2	2	Sample Product	2000-1-1	18	24	2000-1-1	733	1255.0	1506.0	1	9	2510.0	
1053	2	0	Sample Product	2000-1-1	10	16	2000-1-1	1167	1889.0	2266.7999999999997	0	1	3778.0	
1054	2	3	Sample Product	2000-1-1	20	26	2000-1-1	376	2823.0	3387.6	0	5	5646.0	
1054	3	3	Sample Product	2000-1-1	7	13	2000-1-1	1022	3862.0	4634.4	0	9	7724.0	
1054	2	1	Sample Product	2000-1-1	3	9	2000-1-1	191	892.0	1070.3999999999999	0	3	1784.0	
1054	2	0	Sample Product	2000-1-1	10	16	2000-1-1	136	3096.0	3715.2	0	8	6192.0	
1055	3	1	Sample Product	2000-1-1	5	11	2000-1-1	1701	673.0	807.6	0	6	1346.0	
1055	2	1	Sample Product	2000-1-1	11	17	2000-1-1	1179	3937.0	4724.4	0	0	7874.0	
1055	4	1	Sample Product	2000-1-1	1	7	2000-1-1	1644	427.0	512.4	1	10	854.0	
1055	1	1	Sample Product	2000-1-1	12	18	2000-1-1	308	206.0	247.2	0	8	412.0	
 
 
1056	2	0	Sample Product	2000-1-1	4	10	2000-1-1	240	1394.0	1672.8	1	5	2788.0	
 
1057	2	1	Sample Product	2000-1-1	9	15	2000-1-1	1225	4136.0	4963.2	1	1	8272.0	
1057	1	0	Sample Product	2000-1-1	8	14	2000-1-1	543	120.0	144.0	0	5	240.0	
 
 
1058	3	1	Sample Product	2000-1-1	7	13	2000-1-1	244	3501.0	4201.2	1	4	7002.0	
1058	2	3	Sample Product	2000-1-1	14	20	2000-1-1	211	2910.0	3492.0	0	3	5820.0	
1058	2	1	Sample Product	2000-1-1	12	18	2000-1-1	167	99.0	118.8	0	0	198.0	
 
 
1059	2	1	Sample Product	2000-1-1	6	12	2000-1-1	243	2538.0	3045.6	0	2	5076.0	
1059	3	0	Sample Product	2000-1-1	18	24	2000-1-1	1396	940.0	1128.0	0	7	1880.0	
1059	2	1	Sample Product	2000-1-1	7	13	2000-1-1	1580	1714.0	2056.7999999999997	0	5	3428.0	
1060	3	0	Sample Product	2000-1-1	12	18	2000-1-1	1973	3097.0	3716.3999999999996	0	7	6194.0	
1060	2	0	Sample Product	2000-1-1	5	11	2000-1-1	448	3954.0	4744.8	0	3	7908.0	
1060	1	2	Sample Product	2000-1-1	3	9	2000-1-1	312	3627.0	4352.4	1	2	7254.0	
1060	2	0	Sample Product	2000-1-1	0	6	2000-1-1	401	2043.0	2451.6	1	3	4086.0	
1061	3	3	Sample Product	2000-1-1	4	10	2000-1-1	359	3384.0	4060.7999999999997	0	6	6768.0	
1061	3	2	Sample Product	2000-1-1	3	9	2000-1-1	126	3195.0	3834.0	0	1	6390.0	
1061	2	2	Sample Product	2000-1-1	19	25	2000-1-1	1147	2635.0	3162.0	1	4	5270.0	
1061	0	1	Sample Product	2000-1-1	5	11	2000-1-1	1320	3967.0	4760.4	0	2	7934.0	
1062	4	0	Sample Product	2000-1-1	1	7	2000-1-1	995	2054.0	2464.7999999999997	0	8	4108.0	
1062	1	1	Sample Product	2000-1-1	3	9	2000-1-1	907	996.0	1195.2	0	6	1992.0	
1062	1	2	Sample Product	2000-1-1	11	17	2000-1-1	1140	2463.0	2955.6	0	10	4926.0	
1062	3	2	Sample Product	2000-1-1	13	19	2000-1-1	927	2718.0	3261.6	0	1	5436.0	
1063	2	2	Sample Product	2000-1-1	12	18	2000-1-1	374	3321.0	3985.2	1	6	6642.0	
1063	1	1	Sample Product	2000-1-1	15	21	2000-1-1	546	600.0	720.0	0	6	1200.0	
1063	1	1	Sample Product	2000-1-1	18	24	2000-1-1	370	4501.0	5401.2	0	7	9002.0	
1063	2	2	Sample Product	2000-1-1	19	25	2000-1-1	2	134.0	160.79999999999998	0	6	268.0	
1064	1	2	Sample Product	2000-1-1	8	14	2000-1-1	1042	1938.0	2325.6	0	1	3876.0	
1064	1	1	Sample Product	2000-1-1	9	15	2000-1-1	1969	760.0	912.0	0	3	1520.0	
1064	1	0	Sample Product	2000-1-1	10	16	2000-1-1	1555	628.0	753.6	0	2	1256.0	
 
1065	2	2	Sample Product	2000-1-1	6	12	2000-1-1	426	1878.0	2253.6	1	2	3756.0	
1065	1	2	Sample Product	2000-1-1	16	22	2000-1-1	618	1677.0	2012.3999999999999	1	9	3354.0	
1065	2	2	Sample Product	2000-1-1	4	10	2000-1-1	205	323.0	387.59999999999997	0	1	646.0	
1065	3	2	Sample Product	2000-1-1	10	16	2000-1-1	1850	4301.0	5161.2	1	8	8602.0	
1066	2	2	Sample Product	2000-1-1	12	18	2000-1-1	415	4150.0	4980.0	0	6	8300.0	
