PRODUCT_UID	PRODUCT_SERIES	PRODUCT_CATEGORY	INSURANCE_PLAN	NAME	ACTIVATION_DATE	ITERATION	INSURANCE_YEARS	INSURANCE_DETAILS	PRODUICT_SOLD	PRICE	ACTIVATED	REPAIRS
3499	874	1	0	Sample Product	1901-02-01	13	11	Sample Insurance	1446	4079.0	true	8
3500	875	0	1	Sample Product	1901-02-01	5	10	Sample Insurance	996	2530.0	false	6
3501	875	4	1	Sample Product	1901-02-01	1	15	Sample Insurance	1841	1291.0	false	6
3502	875	3	0	Sample Product	1901-02-01	13	14	Sample Insurance	953	1287.0	true	2
3503	875	1	2	Sample Product	1901-02-01	15	18	Sample Insurance	74	1378.0	false	1
3504	876	2	3	Sample Product	1901-02-01	19	7	Sample Insurance	100	712.0	false	7
3505	876	2	3	Sample Product	1901-02-01	2	7	Sample Insurance	964	22.0	false	2
3506	876	2	0	Sample Product	1901-02-01	6	13	Sample Insurance	1491	193.0	false	5
3507	876	1	2	Sample Product	1901-02-01	14	17	Sample Insurance	274	2624.0	true	4
3508	877	1	1	Sample Product	1901-02-01	7	15	Sample Insurance	1036	2204.0	false	3
3509	877	2	0	Sample Product	1901-02-01	5	10	Sample Insurance	522	4949.0	false	2
3510	877	1	1	Sample Product	1901-02-01	18	17	Sample Insurance	1405	3586.0	true	8
3511	877	3	1	Sample Product	1901-02-01	11	0	Sample Insurance	1227	666.0	true	10
3512	878	3	3	Sample Product	1901-02-01	16	10	Sample Insurance	876	4967.0	true	7
3513	878	2	0	Sample Product	1901-02-01	0	8	Sample Insurance	610	3278.0	false	8
3514	878	0	1	Sample Product	1901-02-01	19	10	Sample Insurance	131	830.0	true	5
3515	878	3	1	Sample Product	1901-02-01	15	11	Sample Insurance	1731	4951.0	false	0
3516	879	3	2	Sample Product	1901-02-01	11	11	Sample Insurance	1993	2726.0	true	9
3517	879	1	0	Sample Product	1901-02-01	17	3	Sample Insurance	82	4733.0	true	2
3518	879	3	1	Sample Product	1901-02-01	13	20	Sample Insurance	1111	3131.0	true	7
3519	879	2	3	Sample Product	1901-02-01	4	3	Sample Insurance	1611	3674.0	true	3
3520	880	2	2	Sample Product	1901-02-01	7	1	Sample Insurance	590	2442.0	false	2
3521	880	1	1	Sample Product	1901-02-01	10	19	Sample Insurance	209	4333.0	false	5
3522	880	2	1	Sample Product	1901-02-01	17	1	Sample Insurance	568	1629.0	true	8
3523	880	3	1	Sample Product	1901-02-01	4	3	Sample Insurance	1625	2184.0	true	2
3524	881	1	1	Sample Product	1901-02-01	2	12	Sample Insurance	1734	3021.0	true	3
3525	881	1	0	Sample Product	1901-02-01	3	13	Sample Insurance	838	1417.0	false	4
3526	881	4	1	Sample Product	1901-02-01	18	3	Sample Insurance	796	1742.0	true	7
3527	881	3	3	Sample Product	1901-02-01	5	9	Sample Insurance	1872	2633.0	true	5
3528	882	0	0	Sample Product	1901-02-01	20	1	Sample Insurance	889	287.0	false	9
3529	882	4	3	Sample Product	1901-02-01	2	5	Sample Insurance	1050	4929.0	false	5
3530	882	3	3	Sample Product	1901-02-01	11	9	Sample Insurance	1937	3751.0	false	4
3531	882	2	3	Sample Product	1901-02-01	8	20	Sample Insurance	703	4884.0	true	0
3532	883	1	2	Sample Product	1901-02-01	11	4	Sample Insurance	1949	3192.0	true	6
3533	883	3	2	Sample Product	1901-02-01	10	17	Sample Insurance	316	4939.0	true	9
3534	883	2	3	Sample Product	1901-02-01	12	10	Sample Insurance	271	4646.0	true	6
3535	883	3	0	Sample Product	1901-02-01	8	17	Sample Insurance	126	3663.0	true	7
3536	884	4	2	Sample Product	1901-02-01	9	0	Sample Insurance	1774	1284.0	false	4
3537	884	0	3	Sample Product	1901-02-01	8	18	Sample Insurance	160	427.0	false	5
3538	884	4	2	Sample Product	1901-02-01	6	12	Sample Insurance	995	1213.0	false	5
3539	884	0	2	Sample Product	1901-02-01	15	13	Sample Insurance	1718	1960.0	false	0
3540	885	0	1	Sample Product	1901-02-01	17	17	Sample Insurance	1218	3423.0	false	5
3541	885	3	1	Sample Product	1901-02-01	3	11	Sample Insurance	311	3309.0	true	5
3542	885	3	1	Sample Product	1901-02-01	10	7	Sample Insurance	1505	4378.0	false	9
3543	885	3	3	Sample Product	1901-02-01	5	19	Sample Insurance	1030	685.0	false	5
3544	886	1	0	Sample Product	1901-02-01	17	3	Sample Insurance	667	2749.0	false	4
3545	886	4	0	Sample Product	1901-02-01	18	6	Sample Insurance	1368	3714.0	true	0
3546	886	0	1	Sample Product	1901-02-01	8	6	Sample Insurance	1183	4796.0	true	3
3547	886	2	2	Sample Product	1901-02-01	13	5	Sample Insurance	493	4570.0	true	6
3548	887	2	0	Sample Product	1901-02-01	6	5	Sample Insurance	69	2892.0	true	5
3549	887	0	3	Sample Product	1901-02-01	10	19	Sample Insurance	1953	1515.0	false	1
3550	887	3	1	Sample Product	1901-02-01	6	18	Sample Insurance	1679	4691.0	true	8
3551	887	1	2	Sample Product	1901-02-01	10	14	Sample Insurance	835	4322.0	true	7
3552	888	2	2	Sample Product	1901-02-01	15	11	Sample Insurance	1469	443.0	true	3
3553	888	3	0	Sample Product	1901-02-01	7	16	Sample Insurance	369	4105.0	false	7
3554	888	0	2	Sample Product	1901-02-01	20	15	Sample Insurance	1692	950.0	false	9
3555	888	1	1	Sample Product	1901-02-01	10	14	Sample Insurance	978	29.0	false	5
3556	889	2	2	Sample Product	1901-02-01	15	15	Sample Insurance	44	3668.0	true	10
3557	889	3	0	Sample Product	1901-02-01	19	20	Sample Insurance	765	428.0	false	6
3558	889	2	2	Sample Product	1901-02-01	13	2	Sample Insurance	255	4459.0	false	9
3559	889	0	2	Sample Product	1901-02-01	17	7	Sample Insurance	456	809.0	true	4
3560	890	3	0	Sample Product	1901-02-01	3	12	Sample Insurance	1629	2475.0	true	7
3561	890	1	1	Sample Product	1901-02-01	7	2	Sample Insurance	1784	1254.0	true	5
3562	890	0	0	Sample Product	1901-02-01	3	12	Sample Insurance	520	699.0	true	8
3563	890	0	1	Sample Product	1901-02-01	19	2	Sample Insurance	316	717.0	true	7
3564	891	1	3	Sample Product	1901-02-01	7	12	Sample Insurance	760	4626.0	true	9
3565	891	3	1	Sample Product	1901-02-01	19	7	Sample Insurance	1730	711.0	false	6
3566	891	2	2	Sample Product	1901-02-01	4	3	Sample Insurance	36	1584.0	false	8
3567	891	1	3	Sample Product	1901-02-01	4	20	Sample Insurance	532	897.0	false	3
3568	892	1	0	Sample Product	1901-02-01	11	3	Sample Insurance	1200	3208.0	true	9
3569	892	3	1	Sample Product	1901-02-01	14	7	Sample Insurance	222	4059.0	true	2
3570	892	3	1	Sample Product	1901-02-01	2	6	Sample Insurance	1538	3552.0	false	7
3571	892	1	0	Sample Product	1901-02-01	10	16	Sample Insurance	1906	2984.0	true	2
3572	893	0	3	Sample Product	1901-02-01	17	1	Sample Insurance	974	346.0	false	8
3573	893	1	2	Sample Product	1901-02-01	5	19	Sample Insurance	352	1723.0	false	6
3574	893	2	1	Sample Product	1901-02-01	10	13	Sample Insurance	226	1905.0	false	6
3575	893	0	0	Sample Product	1901-02-01	10	14	Sample Insurance	486	3760.0	true	9
3576	894	2	3	Sample Product	1901-02-01	19	18	Sample Insurance	1903	2169.0	false	7
3577	894	1	2	Sample Product	1901-02-01	9	11	Sample Insurance	1345	4567.0	false	4
3578	894	3	1	Sample Product	1901-02-01	17	11	Sample Insurance	1551	1403.0	true	6
3579	894	2	1	Sample Product	1901-02-01	2	18	Sample Insurance	465	1056.0	true	6
3580	895	1	2	Sample Product	1901-02-01	12	20	Sample Insurance	1639	26.0	true	0
3581	895	3	2	Sample Product	1901-02-01	10	5	Sample Insurance	1717	426.0	true	8
3582	895	2	2	Sample Product	1901-02-01	5	2	Sample Insurance	1497	3100.0	true	4
3583	895	0	1	Sample Product	1901-02-01	17	16	Sample Insurance	1593	904.0	true	9
3584	896	0	3	Sample Product	1901-02-01	18	11	Sample Insurance	194	2951.0	true	2
3585	896	1	0	Sample Product	1901-02-01	14	17	Sample Insurance	931	1881.0	true	8
3586	896	1	2	Sample Product	1901-02-01	13	8	Sample Insurance	1363	2441.0	false	4
3587	896	1	1	Sample Product	1901-02-01	14	6	Sample Insurance	1087	941.0	false	2
3588	897	4	3	Sample Product	1901-02-01	7	18	Sample Insurance	975	1381.0	false	4
3589	897	1	1	Sample Product	1901-02-01	16	7	Sample Insurance	1557	290.0	true	3
3590	897	3	3	Sample Product	1901-02-01	4	19	Sample Insurance	1049	3596.0	true	5
3591	897	3	2	Sample Product	1901-02-01	13	5	Sample Insurance	36	66.0	true	5
3592	898	3	1	Sample Product	1901-02-01	11	5	Sample Insurance	319	2121.0	true	8
3593	898	2	0	Sample Product	1901-02-01	14	15	Sample Insurance	1931	1065.0	false	9
3594	898	3	1	Sample Product	1901-02-01	15	10	Sample Insurance	836	56.0	true	6
3595	898	3	3	Sample Product	1901-02-01	9	5	Sample Insurance	312	4338.0	true	7
3596	899	3	2	Sample Product	1901-02-01	11	7	Sample Insurance	1524	4556.0	true	9
3597	899	2	0	Sample Product	1901-02-01	5	11	Sample Insurance	1312	201.0	true	3
3598	899	3	1	Sample Product	1901-02-01	1	19	Sample Insurance	1673	1472.0	true	9
3599	899	4	2	Sample Product	1901-02-01	10	16	Sample Insurance	1974	4130.0	true	4
3600	900	4	1	Sample Product	1901-02-01	10	14	Sample Insurance	1384	3125.0	true	4
3601	900	0	1	Sample Product	1901-02-01	3	9	Sample Insurance	1539	2053.0	true	8
3602	900	1	2	Sample Product	1901-02-01	10	11	Sample Insurance	1956	1745.0	false	10
3603	900	1	2	Sample Product	1901-02-01	18	9	Sample Insurance	1183	2537.0	true	6
3604	901	3	2	Sample Product	1901-02-01	5	1	Sample Insurance	1219	1029.0	true	6
3605	901	2	1	Sample Product	1901-02-01	7	7	Sample Insurance	1193	3367.0	false	3
3606	901	2	3	Sample Product	1901-02-01	18	10	Sample Insurance	813	3368.0	false	3
3607	901	3	3	Sample Product	1901-02-01	3	9	Sample Insurance	602	24.0	false	6
3608	902	1	2	Sample Product	1901-02-01	5	13	Sample Insurance	412	200.0	true	10
3609	902	2	3	Sample Product	1901-02-01	16	3	Sample Insurance	250	3555.0	true	7
3610	902	3	2	Sample Product	1901-02-01	11	10	Sample Insurance	1891	3017.0	true	9
3611	902	1	2	Sample Product	1901-02-01	13	8	Sample Insurance	310	333.0	true	6
3612	903	3	1	Sample Product	1901-02-01	2	9	Sample Insurance	441	2516.0	true	3
3613	903	2	3	Sample Product	1901-02-01	17	16	Sample Insurance	1244	1224.0	true	9
3614	903	4	0	Sample Product	1901-02-01	15	17	Sample Insurance	1630	3390.0	true	7
3615	903	3	2	Sample Product	1901-02-01	15	9	Sample Insurance	1211	2634.0	true	1
3616	904	1	2	Sample Product	1901-02-01	16	19	Sample Insurance	1409	2269.0	false	5
3617	904	3	0	Sample Product	1901-02-01	15	5	Sample Insurance	922	1958.0	true	1
3618	904	0	0	Sample Product	1901-02-01	9	15	Sample Insurance	58	1301.0	false	4
3619	904	3	1	Sample Product	1901-02-01	16	11	Sample Insurance	937	4928.0	false	8
3620	905	3	2	Sample Product	1901-02-01	11	14	Sample Insurance	1084	4880.0	true	4
3621	905	4	1	Sample Product	1901-02-01	15	19	Sample Insurance	405	2342.0	false	1
3622	905	3	0	Sample Product	1901-02-01	20	10	Sample Insurance	63	2017.0	true	2
3623	905	3	2	Sample Product	1901-02-01	15	18	Sample Insurance	258	3703.0	true	7
3624	906	2	0	Sample Product	1901-02-01	17	18	Sample Insurance	424	1860.0	true	7
3625	906	1	1	Sample Product	1901-02-01	12	12	Sample Insurance	1842	240.0	false	2
3626	906	3	3	Sample Product	1901-02-01	5	10	Sample Insurance	1183	4852.0	true	6
3627	906	1	2	Sample Product	1901-02-01	14	17	Sample Insurance	1995	4835.0	false	2
3628	907	1	2	Sample Product	1901-02-01	12	4	Sample Insurance	1618	2035.0	true	7
3629	907	3	2	Sample Product	1901-02-01	10	19	Sample Insurance	1573	1329.0	false	9
3630	907	1	1	Sample Product	1901-02-01	2	4	Sample Insurance	1890	5.0	true	1
3631	907	2	0	Sample Product	1901-02-01	19	16	Sample Insurance	420	743.0	true	8
3632	908	3	1	Sample Product	1901-02-01	17	14	Sample Insurance	613	4003.0	true	8
3633	908	3	3	Sample Product	1901-02-01	1	19	Sample Insurance	1784	1871.0	false	2
3634	908	1	1	Sample Product	1901-02-01	0	3	Sample Insurance	366	1655.0	true	8
3635	908	1	3	Sample Product	1901-02-01	2	15	Sample Insurance	1173	3790.0	true	4
3636	909	3	3	Sample Product	1901-02-01	4	12	Sample Insurance	151	4855.0	false	1
3637	909	2	0	Sample Product	1901-02-01	16	7	Sample Insurance	666	2744.0	false	1
3638	909	2	3	Sample Product	1901-02-01	17	13	Sample Insurance	1795	2296.0	false	9
3639	909	3	0	Sample Product	1901-02-01	11	9	Sample Insurance	1662	939.0	false	2
3640	910	0	2	Sample Product	1901-02-01	2	10	Sample Insurance	1301	140.0	true	1
3641	910	0	1	Sample Product	1901-02-01	8	3	Sample Insurance	1075	4721.0	true	3
3642	910	3	2	Sample Product	1901-02-01	4	8	Sample Insurance	140	3334.0	true	2
3643	910	4	1	Sample Product	1901-02-01	3	12	Sample Insurance	1977	4654.0	true	5
3644	911	3	2	Sample Product	1901-02-01	19	8	Sample Insurance	1491	78.0	true	5
3645	911	2	1	Sample Product	1901-02-01	17	11	Sample Insurance	1686	4995.0	false	10
3646	911	3	0	Sample Product	1901-02-01	8	9	Sample Insurance	428	1924.0	true	2
3647	911	1	1	Sample Product	1901-02-01	2	13	Sample Insurance	296	56.0	false	9
3648	912	2	2	Sample Product	1901-02-01	12	15	Sample Insurance	1044	2030.0	true	3
3649	912	3	1	Sample Product	1901-02-01	5	5	Sample Insurance	657	4964.0	false	2
3650	912	3	1	Sample Product	1901-02-01	10	11	Sample Insurance	1534	4059.0	true	6
3651	912	1	2	Sample Product	1901-02-01	7	2	Sample Insurance	794	3322.0	true	2
3652	913	4	2	Sample Product	1901-02-01	4	19	Sample Insurance	209	4212.0	false	3
3653	913	1	2	Sample Product	1901-02-01	6	16	Sample Insurance	1781	4252.0	true	4
3654	913	4	1	Sample Product	1901-02-01	1	10	Sample Insurance	1465	3917.0	true	4
3655	913	1	1	Sample Product	1901-02-01	14	2	Sample Insurance	49	1343.0	true	7
3656	914	1	2	Sample Product	1901-02-01	3	13	Sample Insurance	694	658.0	false	7
3657	914	4	2	Sample Product	1901-02-01	14	4	Sample Insurance	1148	990.0	false	6
3658	914	4	1	Sample Product	1901-02-01	1	18	Sample Insurance	1139	4447.0	true	1
3659	914	1	1	Sample Product	1901-02-01	15	4	Sample Insurance	1952	2625.0	false	9
3660	915	1	1	Sample Product	1901-02-01	6	18	Sample Insurance	1700	2442.0	false	8
3661	915	3	1	Sample Product	1901-02-01	4	16	Sample Insurance	304	3347.0	false	0
3662	915	3	0	Sample Product	1901-02-01	12	4	Sample Insurance	675	4211.0	true	3
3663	915	4	2	Sample Product	1901-02-01	16	9	Sample Insurance	1116	4442.0	false	1
3664	916	2	1	Sample Product	1901-02-01	11	2	Sample Insurance	456	137.0	true	4
3665	916	3	2	Sample Product	1901-02-01	7	12	Sample Insurance	1906	2304.0	true	9
3666	916	0	2	Sample Product	1901-02-01	5	18	Sample Insurance	168	474.0	false	2
3667	916	3	3	Sample Product	1901-02-01	18	14	Sample Insurance	784	1241.0	true	2
3668	917	2	3	Sample Product	1901-02-01	8	8	Sample Insurance	1249	2537.0	true	10
3669	917	2	2	Sample Product	1901-02-01	3	12	Sample Insurance	1883	686.0	false	9
3670	917	1	0	Sample Product	1901-02-01	2	19	Sample Insurance	980	3548.0	true	1
3671	917	1	2	Sample Product	1901-02-01	9	20	Sample Insurance	1234	4294.0	true	3
3672	918	1	1	Sample Product	1901-02-01	6	7	Sample Insurance	958	1618.0	false	6
3673	918	2	1	Sample Product	1901-02-01	6	9	Sample Insurance	91	3438.0	true	1
3674	918	3	1	Sample Product	1901-02-01	18	12	Sample Insurance	1517	2379.0	false	1
3675	918	0	1	Sample Product	1901-02-01	17	9	Sample Insurance	692	2600.0	false	9
3676	919	1	3	Sample Product	1901-02-01	11	11	Sample Insurance	1090	3756.0	false	5
3677	919	1	1	Sample Product	1901-02-01	5	7	Sample Insurance	1476	4153.0	false	4
3678	919	0	3	Sample Product	1901-02-01	4	4	Sample Insurance	1517	1389.0	false	2
3679	919	0	3	Sample Product	1901-02-01	6	8	Sample Insurance	736	42.0	false	7
3680	920	3	3	Sample Product	1901-02-01	20	20	Sample Insurance	308	2194.0	true	2
3681	920	2	0	Sample Product	1901-02-01	3	4	Sample Insurance	1726	2853.0	true	5
3682	920	1	1	Sample Product	1901-02-01	5	14	Sample Insurance	831	3569.0	true	2
3683	920	0	2	Sample Product	1901-02-01	3	11	Sample Insurance	207	3787.0	false	7
3684	921	3	1	Sample Product	1901-02-01	14	6	Sample Insurance	1469	753.0	false	2
3685	921	1	0	Sample Product	1901-02-01	4	3	Sample Insurance	1437	15.0	false	7
3686	921	2	2	Sample Product	1901-02-01	15	16	Sample Insurance	704	4817.0	true	8
3687	921	0	1	Sample Product	1901-02-01	7	11	Sample Insurance	1615	3941.0	true	5
3688	922	4	1	Sample Product	1901-02-01	1	7	Sample Insurance	1156	3806.0	false	5
3689	922	4	2	Sample Product	1901-02-01	4	1	Sample Insurance	763	1850.0	true	6
3690	922	1	0	Sample Product	1901-02-01	20	19	Sample Insurance	1563	4528.0	false	9
3691	922	1	3	Sample Product	1901-02-01	1	15	Sample Insurance	52	4453.0	true	2
3692	923	4	2	Sample Product	1901-02-01	17	4	Sample Insurance	1710	2485.0	true	2
3693	923	1	2	Sample Product	1901-02-01	6	11	Sample Insurance	580	1830.0	false	8
3694	923	2	1	Sample Product	1901-02-01	5	6	Sample Insurance	1297	2441.0	true	8
3695	923	3	1	Sample Product	1901-02-01	9	7	Sample Insurance	591	265.0	true	2
3696	924	0	3	Sample Product	1901-02-01	18	18	Sample Insurance	1762	2152.0	false	0
3697	924	1	1	Sample Product	1901-02-01	5	3	Sample Insurance	141	3470.0	true	10
3698	924	3	2	Sample Product	1901-02-01	8	13	Sample Insurance	40	1722.0	false	4
3699	924	4	3	Sample Product	1901-02-01	6	11	Sample Insurance	205	718.0	false	2
3700	925	3	2	Sample Product	1901-02-01	18	6	Sample Insurance	1272	1115.0	true	4
3701	925	0	3	Sample Product	1901-02-01	9	16	Sample Insurance	1237	4353.0	true	2
3702	925	4	2	Sample Product	1901-02-01	14	5	Sample Insurance	1457	3308.0	true	8
3703	925	2	2	Sample Product	1901-02-01	20	6	Sample Insurance	168	4206.0	true	6
3704	926	1	0	Sample Product	1901-02-01	2	5	Sample Insurance	1054	590.0	true	5
3705	926	2	1	Sample Product	1901-02-01	15	4	Sample Insurance	853	1407.0	true	4
3706	926	0	2	Sample Product	1901-02-01	2	8	Sample Insurance	523	1502.0	true	7
3707	926	4	3	Sample Product	1901-02-01	8	16	Sample Insurance	964	4079.0	false	8
3708	927	1	1	Sample Product	1901-02-01	17	13	Sample Insurance	816	923.0	true	5
3709	927	1	2	Sample Product	1901-02-01	3	3	Sample Insurance	326	2439.0	true	1
3710	927	0	1	Sample Product	1901-02-01	10	9	Sample Insurance	1810	805.0	false	1
3711	927	1	3	Sample Product	1901-02-01	19	15	Sample Insurance	1699	791.0	true	0
3712	928	3	1	Sample Product	1901-02-01	1	12	Sample Insurance	1689	4048.0	false	2
3713	928	4	3	Sample Product	1901-02-01	18	7	Sample Insurance	1005	3908.0	false	7
3714	928	1	3	Sample Product	1901-02-01	8	19	Sample Insurance	269	4016.0	false	9
3715	928	0	2	Sample Product	1901-02-01	10	12	Sample Insurance	4	314.0	true	4
3716	929	2	3	Sample Product	1901-02-01	15	12	Sample Insurance	1265	2209.0	true	4
3717	929	2	3	Sample Product	1901-02-01	15	1	Sample Insurance	408	4956.0	true	2
3718	929	0	3	Sample Product	1901-02-01	16	4	Sample Insurance	512	1566.0	false	6
3719	929	0	3	Sample Product	1901-02-01	2	1	Sample Insurance	448	3780.0	true	8
3720	930	1	0	Sample Product	1901-02-01	7	3	Sample Insurance	1123	2924.0	false	3
3721	930	4	1	Sample Product	1901-02-01	11	13	Sample Insurance	881	2685.0	true	5
3722	930	4	3	Sample Product	1901-02-01	4	2	Sample Insurance	596	2112.0	true	4
3723	930	3	1	Sample Product	1901-02-01	8	17	Sample Insurance	1443	3392.0	false	9
3724	931	1	1	Sample Product	1901-02-01	15	17	Sample Insurance	868	200.0	false	5
3725	931	2	3	Sample Product	1901-02-01	3	12	Sample Insurance	754	3686.0	true	7
3726	931	3	1	Sample Product	1901-02-01	4	15	Sample Insurance	308	4379.0	false	7
3727	931	1	3	Sample Product	1901-02-01	18	18	Sample Insurance	654	4573.0	false	7
3728	932	1	2	Sample Product	1901-02-01	15	3	Sample Insurance	663	1999.0	false	1
3729	932	2	2	Sample Product	1901-02-01	6	9	Sample Insurance	3	1817.0	false	9
3730	932	0	2	Sample Product	1901-02-01	18	3	Sample Insurance	1944	246.0	true	6
3731	932	4	2	Sample Product	1901-02-01	15	10	Sample Insurance	906	4375.0	false	0
3732	933	3	2	Sample Product	1901-02-01	1	19	Sample Insurance	261	3956.0	false	1
3733	933	3	1	Sample Product	1901-02-01	2	10	Sample Insurance	404	2231.0	true	10
3734	933	2	1	Sample Product	1901-02-01	20	6	Sample Insurance	1598	4091.0	false	5
3735	933	0	2	Sample Product	1901-02-01	11	14	Sample Insurance	592	1123.0	true	5
3736	934	3	2	Sample Product	1901-02-01	0	4	Sample Insurance	539	4341.0	false	2
3737	934	2	0	Sample Product	1901-02-01	9	8	Sample Insurance	196	1657.0	false	2
3738	934	1	2	Sample Product	1901-02-01	14	3	Sample Insurance	938	3383.0	true	6
3739	934	3	3	Sample Product	1901-02-01	18	12	Sample Insurance	583	327.0	false	9
3740	935	4	1	Sample Product	1901-02-01	1	11	Sample Insurance	1531	278.0	false	3
3741	935	2	1	Sample Product	1901-02-01	2	16	Sample Insurance	1233	4923.0	false	3
3742	935	1	0	Sample Product	1901-02-01	3	10	Sample Insurance	1497	517.0	false	2
3743	935	2	3	Sample Product	1901-02-01	4	15	Sample Insurance	1635	1833.0	true	3
3744	936	4	3	Sample Product	1901-02-01	3	14	Sample Insurance	961	209.0	true	0
3745	936	2	2	Sample Product	1901-02-01	5	19	Sample Insurance	648	2740.0	false	1
3746	936	0	0	Sample Product	1901-02-01	6	3	Sample Insurance	1449	911.0	true	9
3747	936	2	0	Sample Product	1901-02-01	0	18	Sample Insurance	296	3221.0	false	5
3748	937	3	2	Sample Product	1901-02-01	9	12	Sample Insurance	1278	2610.0	true	9
3749	937	0	1	Sample Product	1901-02-01	9	15	Sample Insurance	1010	727.0	false	7
3750	937	0	3	Sample Product	1901-02-01	7	12	Sample Insurance	899	2343.0	false	7
3751	937	2	0	Sample Product	1901-02-01	11	9	Sample Insurance	1317	4468.0	false	8
3752	938	4	0	Sample Product	1901-02-01	8	1	Sample Insurance	1185	960.0	true	9
3753	938	3	2	Sample Product	1901-02-01	13	13	Sample Insurance	977	4689.0	false	9
3754	938	1	2	Sample Product	1901-02-01	5	11	Sample Insurance	1659	543.0	true	4
3755	938	1	0	Sample Product	1901-02-01	2	1	Sample Insurance	558	3842.0	false	3
3756	939	3	3	Sample Product	1901-02-01	19	13	Sample Insurance	1676	4952.0	true	7
3757	939	3	0	Sample Product	1901-02-01	7	7	Sample Insurance	462	2148.0	true	9
